 Title = "Transient water balance summary"
VARIABLES ="Time","CritDepth_1","Rain_2","PotET_3","NET1 Sources/Sinks","PM","Overland","NET2 Accumulation","ERROR (NET1-NET2)","Error rel","Error percent","Infilt","Exfilt","Canopy_evap","Surf_evap","PM_evap","PM_trans","Tot_ET","Delta_Stor-Int",                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         
 zone t="LW"
  9.072000000E+005 -3.634697041E-006  0.000000000E+000 -5.501357303E-006 -9.136054344E-006 -8.633393540E-006 -4.508009424E-007 -9.084194483E-006 -5.185986075E-008  5.692552418E-003  5.676395827E-001  2.064161648E-007 -3.738195441E-006 -3.128760911E-007 -3.495280686E-007  0.000000000E+000 -5.151829234E-006 -5.814233394E-006  0.000000000E+000
  9.504000000E+005 -3.533728486E-006  0.000000000E+000 -5.480288930E-006 -9.014017416E-006 -8.653652082E-006 -2.403041776E-007 -8.893956260E-006 -1.200611562E-007  1.340868134E-002  1.331938365E+000  9.066931177E-008 -3.726953192E-006 -2.950727782E-008 -3.446061712E-007  0.000000000E+000 -5.135682759E-006 -5.509796208E-006  0.000000000E+000
  9.936000000E+005 -3.512724823E-006  0.000000000E+000 -5.080344884E-006 -8.593069707E-006 -8.371844007E-006 -9.877935723E-008 -8.470623364E-006 -1.224463427E-007  1.435168134E-002  1.424942970E+000  3.520702782E-008 -3.764980787E-006 -1.475363891E-008 -3.179573818E-007  0.000000000E+000 -4.762387502E-006 -5.095098523E-006  0.000000000E+000
  1.036800000E+006 -3.487855649E-006  0.000000000E+000 -5.069117202E-006 -8.556972851E-006 -8.368981986E-006 -6.323492184E-008 -8.432216908E-006 -1.247559433E-007  1.468650890E-002  1.457944830E+000  1.486029280E-008 -3.753367311E-006  0.000000000E+000 -3.158701805E-007  0.000000000E+000 -4.753247022E-006 -5.069117202E-006  0.000000000E+000
  1.080000000E+006 -3.463067936E-006  0.000000000E+000 -5.108680531E-006 -8.571748467E-006 -8.395635586E-006 -4.992670486E-008 -8.445562291E-006 -1.261861760E-007  1.483033104E-002  1.472117112E+000  7.118382565E-009 -3.734924531E-006 -1.061629335E-007 -3.164133178E-007  0.000000000E+000 -4.792267213E-006 -5.214843465E-006  0.000000000E+000
  1.123200000E+006 -3.444834817E-006  0.000000000E+000 -5.100199563E-006 -8.545034381E-006 -8.379967468E-006 -3.845082281E-008 -8.418418291E-006 -1.266160902E-007  1.492810369E-002  1.481750507E+000  3.919675313E-009 -3.722640401E-006 -2.123258670E-007 -3.138383955E-007  0.000000000E+000 -4.786361168E-006 -5.312525430E-006  0.000000000E+000
  1.166400000E+006 -3.450374571E-006  0.000000000E+000 -4.873075318E-006 -8.323449889E-006 -8.035333903E-006 -9.504078251E-009 -8.044837981E-006 -2.786119073E-007  3.404288946E-002  3.347312845E+000  2.690232335E-009 -3.740659192E-006 -3.707686443E-007 -2.988093662E-007  0.000000000E+000 -4.574265952E-006 -5.243843962E-006  0.000000000E+000
  1.209600000E+006 -3.445708783E-006  0.000000000E+000 -4.865619270E-006 -8.311328053E-006 -8.018467843E-006 -1.242511528E-008 -8.030892958E-006 -2.804350944E-007  3.432031597E-002  3.374130977E+000  2.001135500E-009 -3.730685379E-006 -5.292114217E-007 -2.968673630E-007  0.000000000E+000 -4.568751907E-006 -5.394830692E-006  0.000000000E+000
  1.252800000E+006 -3.562237316E-006  0.000000000E+000 -3.540980544E-006 -7.103217860E-006 -6.957848020E-006  1.136786798E-007 -6.844169341E-006 -2.590485195E-007  3.714653013E-002  3.646917842E+000  1.545735061E-009 -3.892675180E-006 -8.003923290E-007 -2.161868238E-007  0.000000000E+000 -3.324793720E-006 -4.341372873E-006  0.000000000E+000
  1.296000000E+006 -3.604097815E-006  0.000000000E+000 -3.537826268E-006 -7.141924083E-006 -6.955423275E-006  6.571518088E-008 -6.889708094E-006 -2.522159895E-007  3.594962957E-002  3.531485165E+000  1.267019559E-009 -3.885735171E-006 -1.071573236E-006 -2.156391314E-007  0.000000000E+000 -3.322187137E-006 -4.609399505E-006  0.000000000E+000
  1.339200000E+006 -3.611110397E-006  0.000000000E+000 -4.480102283E-006 -8.091212680E-006 -7.849059307E-006  2.449285180E-008 -7.824566455E-006 -2.666462250E-007  3.350715321E-002  3.295503845E+000  1.098163704E-009 -3.729995252E-006 -2.222673098E-005 -9.427996362E-008  0.000000000E+000 -4.385822319E-006 -2.670683327E-005  0.000000000E+000
  1.382400000E+006 -4.748009760E-006  1.068678508E-005  0.000000000E+000  5.938775321E-006  4.409194514E-006  1.524816295E-006  5.934010809E-006  4.764511841E-009  8.025937281E-004  4.458321006E-002  8.788772972E-006 -4.339926376E-006 -3.226591527E-005  0.000000000E+000  0.000000000E+000  0.000000000E+000 -3.226591527E-005 -4.286540524E-007
  1.425600000E+006 -5.348036703E-006  1.189686582E-005 -5.082197684E-021  6.548829117E-006  5.461487802E-006  1.085786002E-006  6.547273804E-006  1.555312743E-009  2.375229872E-004  1.307329818E-002  9.819772026E-006 -4.361935931E-006 -2.885217376E-005 -4.589644664E-023  0.000000000E+000 -5.036301237E-021 -2.885217376E-005  3.333580278E-010
  1.468800000E+006 -5.423469437E-006  9.263388286E-006 -5.082197684E-021  3.839918849E-006  3.222647532E-006  6.023894468E-007  3.825036978E-006  1.488187072E-008  3.883093667E-003  1.606525632E-001  7.647608876E-006 -4.376840593E-006 -2.885217376E-005 -4.746011796E-023  0.000000000E+000 -5.034737566E-021 -2.885217376E-005 -6.881617111E-010
  1.512000000E+006 -4.350332882E-006 -1.488925103E-021 -4.218865581E-006 -8.569198463E-006 -7.137769010E-006 -1.427067681E-006 -8.564836691E-006 -4.361771744E-009  5.091353794E-004  5.090058029E-002  8.948855572E-007 -3.829377064E-006 -1.948736554E-005 -1.125277346E-007  0.000000000E+000 -4.106337846E-006 -2.370623112E-005  4.290088561E-007
  1.555200000E+006 -3.922916484E-006  0.000000000E+000 -4.461948049E-006 -8.384864534E-006 -7.526958425E-006 -8.310814602E-007 -8.358039885E-006 -2.682464814E-008  3.204300457E-003  3.199174898E-001  4.973322625E-007 -3.824444309E-006  0.000000000E+000 -3.031474199E-007  0.000000000E+000 -4.158800629E-006 -4.461948049E-006  0.000000000E+000
  1.598400000E+006 -3.808794203E-006  0.000000000E+000 -3.887909040E-006 -7.696703243E-006 -7.206408909E-006 -4.184082097E-007 -7.624817119E-006 -7.188612420E-008  9.383680274E-003  9.339859148E-001  2.874725424E-007 -3.895590538E-006  0.000000000E+000 -2.575083182E-007  0.000000000E+000 -3.630400722E-006 -3.887909040E-006  0.000000000E+000
  1.641600000E+006 -3.739832439E-006  0.000000000E+000 -3.892728758E-006 -7.632561198E-006 -7.327244309E-006 -2.187882026E-007 -7.546032512E-006 -8.652868569E-008  1.140141008E-002  1.133678243E+000  1.393921712E-007 -3.889783866E-006  0.000000000E+000 -2.532484229E-007  0.000000000E+000 -3.639480335E-006 -3.892728758E-006  0.000000000E+000
  1.684800000E+006 -3.863256098E-006  0.000000000E+000 -2.273734252E-006 -6.136990350E-006 -6.006068295E-006  4.154457503E-008 -5.964523720E-006 -1.724666301E-007  2.850331439E-002  2.810280288E+000  6.371469398E-008 -4.095173947E-006  0.000000000E+000 -1.495526467E-007  0.000000000E+000 -2.124181605E-006 -2.273734252E-006  0.000000000E+000
